Time,hall_up,hall_down,car_calls,people_in,people_out,total_stops,maint_events,hour,minute,day_of_week,day_name,is_weekend,total_demand
2025/11/5 6:30,2,0,1,1,2,2,0,6,30,2,Wednesday,FALSE,3
2025/11/5 6:35,3,0,3,4,2,5,0,6,35,2,Wednesday,FALSE,6
2025/11/5 6:40,0,0,0,0,2,1,0,6,40,2,Wednesday,FALSE,0
2025/11/5 6:45,5,0,5,9,5,7,0,6,45,2,Wednesday,FALSE,10
2025/11/5 6:50,5,0,5,5,6,11,0,6,50,2,Wednesday,FALSE,10
2025/11/5 6:55,3,0,2,2,3,4,0,6,55,2,Wednesday,FALSE,5
2025/11/5 7:00,2,1,3,3,2,5,0,7,0,2,Wednesday,FALSE,6
2025/11/5 7:05,1,1,2,2,2,4,0,7,5,2,Wednesday,FALSE,4
2025/11/5 7:10,1,0,1,1,2,2,0,7,10,2,Wednesday,FALSE,2
2025/11/5 7:15,5,3,6,8,8,12,0,7,15,2,Wednesday,FALSE,14
2025/11/5 7:20,8,1,7,6,6,13,0,7,20,2,Wednesday,FALSE,16
2025/11/5 7:25,1,5,7,9,7,13,0,7,25,2,Wednesday,FALSE,13
2025/11/5 7:30,4,1,9,11,14,11,0,7,30,2,Wednesday,FALSE,14
2025/11/5 7:35,0,1,1,3,3,4,0,7,35,2,Wednesday,FALSE,2
2025/11/5 7:40,4,1,5,6,6,7,0,7,40,2,Wednesday,FALSE,10
2025/11/5 7:45,2,0,2,3,3,1,0,7,45,2,Wednesday,FALSE,4
2025/11/5 7:50,7,2,6,7,5,10,0,7,50,2,Wednesday,FALSE,15
2025/11/5 7:55,0,0,0,1,1,3,0,7,55,2,Wednesday,FALSE,0
2025/11/5 8:00,3,3,7,8,9,12,0,8,0,2,Wednesday,FALSE,13
2025/11/5 8:05,2,0,2,2,3,2,0,8,5,2,Wednesday,FALSE,4
2025/11/5 8:10,6,0,4,5,5,8,0,8,10,2,Wednesday,FALSE,10
2025/11/5 8:15,1,1,2,3,3,4,0,8,15,2,Wednesday,FALSE,4
2025/11/5 8:20,2,0,2,2,3,2,0,8,20,2,Wednesday,FALSE,4
2025/11/5 8:25,2,0,4,5,5,7,0,8,25,2,Wednesday,FALSE,6
2025/11/5 8:30,2,1,4,4,4,6,0,8,30,2,Wednesday,FALSE,7
2025/11/5 8:35,0,3,3,6,5,7,0,8,35,2,Wednesday,FALSE,6
2025/11/5 8:40,2,0,2,2,0,0,0,8,40,2,Wednesday,FALSE,4
2025/11/5 8:45,9,1,11,12,16,20,0,8,45,2,Wednesday,FALSE,21
2025/11/5 8:50,10,0,8,6,8,14,0,8,50,2,Wednesday,FALSE,18
2025/11/5 8:55,8,2,9,12,9,18,0,8,55,2,Wednesday,FALSE,19
2025/11/5 9:00,8,4,10,14,12,18,0,9,0,2,Wednesday,FALSE,22
2025/11/5 9:05,10,3,13,19,19,23,0,9,5,2,Wednesday,FALSE,26
2025/11/5 9:10,9,3,11,12,10,16,0,9,10,2,Wednesday,FALSE,23
2025/11/5 9:15,14,1,23,21,22,30,0,9,15,2,Wednesday,FALSE,38
2025/11/5 9:20,9,4,18,29,28,33,0,9,20,2,Wednesday,FALSE,31
2025/11/5 9:25,12,5,24,31,38,38,0,9,25,2,Wednesday,FALSE,41
2025/11/5 9:30,17,6,40,40,41,50,0,9,30,2,Wednesday,FALSE,63
2025/11/5 9:35,16,3,37,43,45,57,0,9,35,2,Wednesday,FALSE,56
2025/11/5 9:40,20,2,41,42,43,56,0,9,40,2,Wednesday,FALSE,63
2025/11/5 9:45,19,8,43,55,52,67,0,9,45,2,Wednesday,FALSE,70
2025/11/5 9:50,19,7,45,55,63,69,0,9,50,2,Wednesday,FALSE,71
2025/11/5 9:55,19,6,48,60,61,66,0,9,55,2,Wednesday,FALSE,73
2025/11/5 10:00,30,9,54,68,85,81,0,10,0,2,Wednesday,FALSE,93
2025/11/5 10:05,34,8,56,81,73,72,0,10,5,2,Wednesday,FALSE,98
2025/11/5 10:10,26,6,53,86,91,81,0,10,10,2,Wednesday,FALSE,85
2025/11/5 10:15,28,11,62,96,95,79,0,10,15,2,Wednesday,FALSE,101
2025/11/5 10:20,25,4,56,95,110,83,0,10,20,2,Wednesday,FALSE,85
2025/11/5 10:25,32,12,70,165,119,83,0,10,25,2,Wednesday,FALSE,114
2025/11/5 10:30,20,24,66,118,168,92,0,10,30,2,Wednesday,FALSE,110
2025/11/5 10:35,29,19,69,185,165,86,0,10,35,2,Wednesday,FALSE,117
2025/11/5 10:40,32,15,64,135,153,90,0,10,40,2,Wednesday,FALSE,111
2025/11/5 10:45,29,18,66,148,164,89,0,10,45,2,Wednesday,FALSE,113
2025/11/5 10:50,29,23,74,159,144,91,0,10,50,2,Wednesday,FALSE,126
2025/11/5 10:55,35,27,64,159,164,91,0,10,55,2,Wednesday,FALSE,126
2025/11/5 11:00,28,19,67,131,136,86,0,11,0,2,Wednesday,FALSE,114
2025/11/5 11:05,21,27,64,106,125,88,0,11,5,2,Wednesday,FALSE,112
2025/11/5 11:10,25,25,61,91,100,90,0,11,10,2,Wednesday,FALSE,111
2025/11/5 11:15,24,28,74,103,109,95,0,11,15,2,Wednesday,FALSE,126
2025/11/5 11:20,21,17,50,68,87,80,0,11,20,2,Wednesday,FALSE,88
2025/11/5 11:25,25,24,52,70,65,68,0,11,25,2,Wednesday,FALSE,101
2025/11/5 11:30,23,22,56,75,80,85,0,11,30,2,Wednesday,FALSE,101
2025/11/5 11:35,17,24,50,56,65,71,0,11,35,2,Wednesday,FALSE,91
2025/11/5 11:40,19,34,48,63,69,73,0,11,40,2,Wednesday,FALSE,101
2025/11/5 11:45,9,22,31,49,47,59,0,11,45,2,Wednesday,FALSE,62
2025/11/5 11:50,19,42,44,73,64,69,0,11,50,2,Wednesday,FALSE,105
2025/11/5 11:55,20,49,45,97,90,83,0,11,55,2,Wednesday,FALSE,114
2025/11/5 12:00,14,61,47,131,98,80,0,12,0,2,Wednesday,FALSE,122
2025/11/5 12:05,18,68,43,209,189,86,0,12,5,2,Wednesday,FALSE,129
2025/11/5 12:10,16,62,50,177,205,80,0,12,10,2,Wednesday,FALSE,128
2025/11/5 12:15,12,72,41,206,192,78,0,12,15,2,Wednesday,FALSE,125
2025/11/5 12:20,12,65,47,169,178,80,0,12,20,2,Wednesday,FALSE,124
2025/11/5 12:25,7,20,18,66,63,35,0,12,25,2,Wednesday,FALSE,45
2025/11/5 12:30,6,27,27,55,38,29,0,12,30,2,Wednesday,FALSE,60
2025/11/5 12:35,20,59,53,155,164,86,0,12,35,2,Wednesday,FALSE,132
2025/11/5 12:40,16,60,45,167,169,82,0,12,40,2,Wednesday,FALSE,121
2025/11/5 12:45,18,50,58,158,151,88,0,12,45,2,Wednesday,FALSE,126
2025/11/5 12:50,13,63,45,157,153,84,0,12,50,2,Wednesday,FALSE,121
2025/11/5 12:55,18,50,57,132,154,83,0,12,55,2,Wednesday,FALSE,125
2025/11/5 13:00,16,51,57,120,118,87,0,13,0,2,Wednesday,FALSE,124
2025/11/5 13:05,13,50,48,105,124,80,0,13,5,2,Wednesday,FALSE,111
2025/11/5 13:10,18,52,63,125,113,89,0,13,10,2,Wednesday,FALSE,133
2025/11/5 13:15,23,53,59,157,141,90,0,13,15,2,Wednesday,FALSE,135
2025/11/5 13:20,13,32,62,141,151,86,0,13,20,2,Wednesday,FALSE,107
2025/11/5 13:25,18,29,52,109,113,75,0,13,25,2,Wednesday,FALSE,99
2025/11/5 13:30,22,29,56,119,116,85,0,13,30,2,Wednesday,FALSE,107
2025/11/5 13:35,22,26,68,146,151,89,0,13,35,2,Wednesday,FALSE,116
2025/11/5 13:40,27,31,62,158,141,87,0,13,40,2,Wednesday,FALSE,120
2025/11/5 13:45,21,27,65,148,182,89,0,13,45,2,Wednesday,FALSE,113
2025/11/5 13:50,30,27,69,126,122,87,0,13,50,2,Wednesday,FALSE,126
2025/11/5 13:55,25,30,62,157,149,89,0,13,55,2,Wednesday,FALSE,117
2025/11/5 14:00,25,40,62,129,146,83,1,14,0,2,Wednesday,FALSE,127
2025/11/5 14:05,25,39,55,142,147,83,0,14,5,2,Wednesday,FALSE,119
2025/11/5 14:10,36,29,56,99,114,90,0,14,10,2,Wednesday,FALSE,121
2025/11/5 14:15,30,34,65,75,82,90,0,14,15,2,Wednesday,FALSE,129
2025/11/5 14:20,40,35,56,78,87,84,0,14,20,2,Wednesday,FALSE,131
2025/11/5 14:25,35,33,58,108,101,90,0,14,25,2,Wednesday,FALSE,126
2025/11/5 14:30,21,25,56,79,102,85,1,14,30,2,Wednesday,FALSE,102
2025/11/5 14:35,17,38,38,65,60,65,0,14,35,2,Wednesday,FALSE,93
2025/11/5 14:40,16,35,52,77,69,76,0,14,40,2,Wednesday,FALSE,103
2025/11/5 14:45,24,29,47,67,73,73,0,14,45,2,Wednesday,FALSE,100
2025/11/5 14:50,20,41,46,70,75,77,1,14,50,2,Wednesday,FALSE,107
2025/11/5 14:55,20,30,45,67,80,75,0,14,55,2,Wednesday,FALSE,95
2025/11/5 15:00,22,48,56,87,94,86,0,15,0,2,Wednesday,FALSE,126
2025/11/5 15:05,19,30,40,74,76,69,0,15,5,2,Wednesday,FALSE,89
2025/11/5 15:10,16,41,43,81,77,75,0,15,10,2,Wednesday,FALSE,100
2025/11/5 15:15,15,32,43,73,71,69,0,15,15,2,Wednesday,FALSE,90
2025/11/5 15:20,14,30,37,68,69,68,0,15,20,2,Wednesday,FALSE,81
2025/11/5 15:25,13,28,37,63,60,60,0,15,25,2,Wednesday,FALSE,78
2025/11/5 15:30,24,39,47,93,92,77,0,15,30,2,Wednesday,FALSE,110
2025/11/5 15:35,19,25,48,65,62,76,0,15,35,2,Wednesday,FALSE,92
2025/11/5 15:40,11,22,27,42,47,49,0,15,40,2,Wednesday,FALSE,60
2025/11/5 15:45,14,26,31,61,53,58,0,15,45,2,Wednesday,FALSE,71
2025/11/5 15:50,18,33,49,65,63,75,0,15,50,2,Wednesday,FALSE,100
2025/11/5 15:55,19,36,45,79,76,77,0,15,55,2,Wednesday,FALSE,100
2025/11/5 16:00,23,27,47,74,62,70,0,16,0,2,Wednesday,FALSE,97
2025/11/5 16:05,18,29,45,81,75,76,0,16,5,2,Wednesday,FALSE,92
2025/11/5 16:10,15,27,34,57,69,61,0,16,10,2,Wednesday,FALSE,76
2025/11/5 16:15,17,31,39,56,53,68,0,16,15,2,Wednesday,FALSE,87
2025/11/5 16:20,21,35,42,67,63,71,0,16,20,2,Wednesday,FALSE,98
2025/11/5 16:25,16,27,41,55,61,71,0,16,25,2,Wednesday,FALSE,84
2025/11/5 16:30,17,26,36,52,45,61,0,16,30,2,Wednesday,FALSE,79
2025/11/5 16:35,14,32,37,70,69,56,0,16,35,2,Wednesday,FALSE,83
2025/11/5 16:40,18,31,42,59,67,74,0,16,40,2,Wednesday,FALSE,91
2025/11/5 16:45,20,20,47,61,55,69,0,16,45,2,Wednesday,FALSE,87
2025/11/5 16:50,21,32,40,66,62,65,0,16,50,2,Wednesday,FALSE,93
2025/11/5 16:55,19,27,41,60,63,72,0,16,55,2,Wednesday,FALSE,87
2025/11/5 17:00,10,21,31,46,53,55,0,17,0,2,Wednesday,FALSE,62
2025/11/5 17:05,14,24,40,55,52,60,0,17,5,2,Wednesday,FALSE,78
2025/11/5 17:10,23,28,38,66,57,67,0,17,10,2,Wednesday,FALSE,89
2025/11/5 17:15,17,29,33,58,52,61,0,17,15,2,Wednesday,FALSE,79
2025/11/5 17:20,15,42,41,55,48,66,0,17,20,2,Wednesday,FALSE,98
2025/11/5 17:25,16,39,41,57,66,67,0,17,25,2,Wednesday,FALSE,96
2025/11/5 17:30,15,20,36,51,60,62,0,17,30,2,Wednesday,FALSE,71
2025/11/5 17:35,17,24,43,59,54,63,0,17,35,2,Wednesday,FALSE,84
2025/11/5 17:40,19,20,33,41,43,57,0,17,40,2,Wednesday,FALSE,72
2025/11/5 17:45,6,25,31,53,48,54,0,17,45,2,Wednesday,FALSE,62
2025/11/5 17:50,16,23,31,43,45,54,0,17,50,2,Wednesday,FALSE,70
2025/11/5 17:55,12,35,36,53,46,54,0,17,55,2,Wednesday,FALSE,83
2025/11/5 18:00,17,45,34,59,63,74,0,18,0,2,Wednesday,FALSE,96
2025/11/5 18:05,11,58,29,63,56,67,0,18,5,2,Wednesday,FALSE,98
2025/11/5 18:10,10,72,29,64,64,71,0,18,10,2,Wednesday,FALSE,111
2025/11/5 18:15,19,73,37,82,78,80,0,18,15,2,Wednesday,FALSE,129
2025/11/5 18:20,16,76,35,84,84,84,0,18,20,2,Wednesday,FALSE,127
2025/11/5 18:25,16,70,39,84,66,77,0,18,25,2,Wednesday,FALSE,125
2025/11/5 18:30,10,91,32,129,101,82,0,18,30,2,Wednesday,FALSE,133
2025/11/5 18:35,10,94,33,138,153,85,0,18,35,2,Wednesday,FALSE,137
2025/11/5 18:40,7,96,24,131,97,80,0,18,40,2,Wednesday,FALSE,127
2025/11/5 18:45,8,95,22,101,111,74,0,18,45,2,Wednesday,FALSE,125
2025/11/5 18:50,10,99,36,116,106,86,0,18,50,2,Wednesday,FALSE,145
2025/11/5 18:55,11,91,29,118,119,82,0,18,55,2,Wednesday,FALSE,131
2025/11/5 19:00,11,91,31,109,92,78,0,19,0,2,Wednesday,FALSE,133
2025/11/5 19:05,7,101,23,107,93,85,0,19,5,2,Wednesday,FALSE,131
2025/11/5 19:10,7,94,25,115,99,77,0,19,10,2,Wednesday,FALSE,126
2025/11/5 19:15,6,86,20,92,90,78,0,19,15,2,Wednesday,FALSE,112
2025/11/5 19:20,9,81,34,99,93,81,0,19,20,2,Wednesday,FALSE,124
2025/11/5 19:25,10,74,26,75,80,76,0,19,25,2,Wednesday,FALSE,110
2025/11/5 19:30,6,72,26,58,58,70,0,19,30,2,Wednesday,FALSE,104
2025/11/5 19:35,6,74,25,82,68,77,0,19,35,2,Wednesday,FALSE,105
2025/11/5 19:40,6,70,26,75,71,68,0,19,40,2,Wednesday,FALSE,102
2025/11/5 19:45,11,41,27,70,71,57,0,19,45,2,Wednesday,FALSE,79
2025/11/5 19:50,3,36,19,53,45,44,0,19,50,2,Wednesday,FALSE,58
2025/11/5 19:55,6,32,23,48,55,49,0,19,55,2,Wednesday,FALSE,61
2025/11/5 20:00,5,38,18,49,46,46,0,20,0,2,Wednesday,FALSE,61
2025/11/5 20:05,5,41,19,51,43,48,0,20,5,2,Wednesday,FALSE,65
2025/11/5 20:10,13,26,30,44,41,49,0,20,10,2,Wednesday,FALSE,69
2025/11/5 20:15,5,35,24,51,46,50,0,20,15,2,Wednesday,FALSE,64
2025/11/5 20:20,5,22,21,28,37,41,0,20,20,2,Wednesday,FALSE,48
2025/11/5 20:25,9,22,20,33,35,41,0,20,25,2,Wednesday,FALSE,51
2025/11/5 20:30,4,22,19,34,32,39,0,20,30,2,Wednesday,FALSE,45
2025/11/5 20:35,5,23,20,35,28,39,0,20,35,2,Wednesday,FALSE,48
2025/11/5 20:40,5,17,17,35,37,35,0,20,40,2,Wednesday,FALSE,39
2025/11/5 20:45,4,17,12,24,24,29,0,20,45,2,Wednesday,FALSE,33
2025/11/5 20:50,5,16,18,30,26,31,0,20,50,2,Wednesday,FALSE,39
2025/11/5 20:55,3,14,15,24,28,30,0,20,55,2,Wednesday,FALSE,32
2025/11/5 21:00,4,17,15,31,27,31,0,21,0,2,Wednesday,FALSE,36
2025/11/5 21:05,2,23,14,22,24,30,0,21,5,2,Wednesday,FALSE,39
2025/11/5 21:10,3,25,17,36,37,42,0,21,10,2,Wednesday,FALSE,45
2025/11/5 21:15,4,12,12,14,14,25,0,21,15,2,Wednesday,FALSE,28
2025/11/5 21:20,6,9,14,22,20,27,0,21,20,2,Wednesday,FALSE,29
2025/11/5 21:25,5,15,14,23,15,23,0,21,25,2,Wednesday,FALSE,34
2025/11/5 21:30,5,19,17,32,34,37,0,21,30,2,Wednesday,FALSE,41
2025/11/5 21:35,3,13,11,25,26,26,0,21,35,2,Wednesday,FALSE,27
2025/11/5 21:40,7,11,18,20,21,31,0,21,40,2,Wednesday,FALSE,36
2025/11/5 21:45,2,16,11,22,19,28,1,21,45,2,Wednesday,FALSE,29
2025/11/5 21:50,2,7,8,13,15,17,0,21,50,2,Wednesday,FALSE,17
2025/11/5 21:55,0,9,6,13,16,20,0,21,55,2,Wednesday,FALSE,15
2025/11/5 22:00,2,11,13,12,12,27,2,22,0,2,Wednesday,FALSE,26
2025/11/5 22:05,2,9,9,8,9,20,0,22,5,2,Wednesday,FALSE,20
2025/11/5 22:10,2,13,10,19,16,23,0,22,10,2,Wednesday,FALSE,25
2025/11/5 22:15,2,11,12,19,18,24,0,22,15,2,Wednesday,FALSE,25
2025/11/5 22:20,0,8,6,7,6,25,2,22,20,2,Wednesday,FALSE,14
2025/11/5 22:25,0,4,4,7,9,15,0,22,25,2,Wednesday,FALSE,8
2025/11/5 22:30,0,7,6,10,7,16,1,22,30,2,Wednesday,FALSE,13
2025/11/5 22:35,0,5,7,11,11,17,0,22,35,2,Wednesday,FALSE,12
2025/11/5 22:40,0,6,6,8,7,16,0,22,40,2,Wednesday,FALSE,12
2025/11/5 22:45,1,4,8,6,8,14,0,22,45,2,Wednesday,FALSE,13
2025/11/5 22:50,2,7,8,9,8,18,0,22,50,2,Wednesday,FALSE,17
2025/11/5 22:55,0,5,5,10,11,14,0,22,55,2,Wednesday,FALSE,10
2025/11/5 23:00,0,4,4,7,5,12,0,23,0,2,Wednesday,FALSE,8
2025/11/5 23:05,0,3,3,3,4,8,0,23,5,2,Wednesday,FALSE,6
2025/11/5 23:10,0,3,3,5,4,7,0,23,10,2,Wednesday,FALSE,6
2025/11/5 23:15,0,7,5,6,5,10,0,23,15,2,Wednesday,FALSE,12
2025/11/5 23:20,0,4,4,12,11,15,0,23,20,2,Wednesday,FALSE,8
2025/11/5 23:25,0,6,2,5,1,7,0,23,25,2,Wednesday,FALSE,8
2025/11/5 23:30,0,3,3,3,5,8,0,23,30,2,Wednesday,FALSE,6
2025/11/5 23:35,0,3,3,2,2,9,0,23,35,2,Wednesday,FALSE,6
2025/11/5 23:40,0,4,2,4,2,8,0,23,40,2,Wednesday,FALSE,6
2025/11/5 23:45,0,4,4,4,7,11,0,23,45,2,Wednesday,FALSE,8
2025/11/5 23:50,0,3,3,3,1,5,0,23,50,2,Wednesday,FALSE,6
2025/11/5 23:55,0,3,3,5,7,10,0,23,55,2,Wednesday,FALSE,6
2025/11/6 0:00,0,0,0,0,0,0,0,0,0,3,Thursday,FALSE,0
2025/11/6 0:05,0,4,4,5,5,10,0,0,5,3,Thursday,FALSE,8
2025/11/6 0:10,0,4,4,3,4,8,0,0,10,3,Thursday,FALSE,8
2025/11/6 0:15,0,3,2,4,4,7,0,0,15,3,Thursday,FALSE,5
2025/11/6 0:20,0,3,3,4,4,9,0,0,20,3,Thursday,FALSE,6
2025/11/6 0:25,0,2,3,5,2,7,0,0,25,3,Thursday,FALSE,5
2025/11/6 0:30,0,4,2,3,3,6,0,0,30,3,Thursday,FALSE,6
2025/11/6 0:35,0,2,2,3,2,6,0,0,35,3,Thursday,FALSE,4
2025/11/6 0:40,0,2,2,2,2,7,0,0,40,3,Thursday,FALSE,4
2025/11/6 0:45,0,3,3,5,4,9,0,0,45,3,Thursday,FALSE,6
2025/11/6 0:50,1,0,1,1,3,2,0,0,50,3,Thursday,FALSE,2
2025/11/6 0:55,0,1,1,1,0,1,0,0,55,3,Thursday,FALSE,2
2025/11/6 1:00,0,2,2,2,2,5,0,1,0,3,Thursday,FALSE,4
2025/11/6 1:05,0,0,0,0,1,2,0,1,5,3,Thursday,FALSE,0
2025/11/6 1:10,0,2,2,3,1,4,0,1,10,3,Thursday,FALSE,4
2025/11/6 1:15,0,1,1,2,2,5,0,1,15,3,Thursday,FALSE,2
2025/11/6 1:20,0,2,2,3,1,6,0,1,20,3,Thursday,FALSE,4
2025/11/6 1:25,0,0,0,0,0,0,0,1,25,3,Thursday,FALSE,0
2025/11/6 1:30,0,1,1,2,1,2,0,1,30,3,Thursday,FALSE,2
2025/11/6 1:35,0,0,0,0,0,1,0,1,35,3,Thursday,FALSE,0
2025/11/6 1:40,0,1,1,1,1,2,0,1,40,3,Thursday,FALSE,2
2025/11/6 1:45,0,0,0,0,0,1,0,1,45,3,Thursday,FALSE,0
2025/11/6 1:50,0,0,0,0,0,0,0,1,50,3,Thursday,FALSE,0
2025/11/6 1:55,0,0,0,0,0,0,0,1,55,3,Thursday,FALSE,0
2025/11/6 2:00,0,0,0,0,0,0,0,2,0,3,Thursday,FALSE,0
2025/11/6 2:05,0,0,0,0,0,0,0,2,5,3,Thursday,FALSE,0
2025/11/6 2:10,0,1,1,1,1,3,0,2,10,3,Thursday,FALSE,2
2025/11/6 2:15,0,0,0,0,0,0,0,2,15,3,Thursday,FALSE,0
2025/11/6 2:20,0,1,1,1,1,3,0,2,20,3,Thursday,FALSE,2
2025/11/6 2:25,0,0,0,0,0,0,0,2,25,3,Thursday,FALSE,0
2025/11/6 2:30,0,1,1,3,1,3,0,2,30,3,Thursday,FALSE,2
2025/11/6 2:35,0,0,0,0,0,0,0,2,35,3,Thursday,FALSE,0
2025/11/6 2:40,0,0,0,0,0,0,0,2,40,3,Thursday,FALSE,0
2025/11/6 2:45,0,0,0,0,0,0,0,2,45,3,Thursday,FALSE,0
2025/11/6 2:50,0,0,0,0,0,0,0,2,50,3,Thursday,FALSE,0
2025/11/6 2:55,0,0,0,0,0,0,0,2,55,3,Thursday,FALSE,0
2025/11/6 3:00,0,0,0,0,0,0,0,3,0,3,Thursday,FALSE,0
2025/11/6 3:05,0,0,0,0,0,0,0,3,5,3,Thursday,FALSE,0
2025/11/6 3:10,0,0,0,0,0,0,0,3,10,3,Thursday,FALSE,0
2025/11/6 3:15,0,0,0,0,0,0,0,3,15,3,Thursday,FALSE,0
2025/11/6 3:20,0,0,0,0,0,0,0,3,20,3,Thursday,FALSE,0
2025/11/6 3:25,0,0,0,0,0,0,0,3,25,3,Thursday,FALSE,0
2025/11/6 3:30,0,0,0,0,0,0,0,3,30,3,Thursday,FALSE,0
2025/11/6 3:35,0,1,1,2,1,3,0,3,35,3,Thursday,FALSE,2
2025/11/6 3:40,0,0,0,0,0,0,0,3,40,3,Thursday,FALSE,0
2025/11/6 3:45,0,0,0,0,0,0,0,3,45,3,Thursday,FALSE,0
2025/11/6 3:50,0,0,0,0,0,0,0,3,50,3,Thursday,FALSE,0
2025/11/6 3:55,0,0,0,0,0,0,0,3,55,3,Thursday,FALSE,0
2025/11/6 4:00,0,0,0,0,0,0,0,4,0,3,Thursday,FALSE,0
2025/11/6 4:05,0,0,0,0,0,0,0,4,5,3,Thursday,FALSE,0
2025/11/6 4:10,0,0,0,0,0,0,0,4,10,3,Thursday,FALSE,0
2025/11/6 4:15,0,0,0,0,0,0,0,4,15,3,Thursday,FALSE,0
2025/11/6 4:20,0,0,0,0,0,0,0,4,20,3,Thursday,FALSE,0
2025/11/6 4:25,0,0,0,0,0,0,0,4,25,3,Thursday,FALSE,0
2025/11/6 4:30,0,0,0,0,0,0,0,4,30,3,Thursday,FALSE,0
2025/11/6 4:35,0,0,0,0,0,0,0,4,35,3,Thursday,FALSE,0
2025/11/6 4:40,0,0,0,0,0,0,0,4,40,3,Thursday,FALSE,0
2025/11/6 4:45,0,0,0,0,0,0,0,4,45,3,Thursday,FALSE,0
2025/11/6 4:50,0,0,0,0,0,0,0,4,50,3,Thursday,FALSE,0
2025/11/6 4:55,0,0,0,0,0,0,0,4,55,3,Thursday,FALSE,0
2025/11/6 5:00,2,0,2,0,0,0,0,5,0,3,Thursday,FALSE,4
2025/11/6 5:05,9,0,12,7,9,15,0,5,5,3,Thursday,FALSE,21
2025/11/6 5:10,1,1,1,4,5,10,0,5,10,3,Thursday,FALSE,3
2025/11/6 5:15,0,0,0,0,0,0,0,5,15,3,Thursday,FALSE,0
2025/11/6 5:20,1,0,1,0,0,1,0,5,20,3,Thursday,FALSE,2
2025/11/6 5:25,1,0,1,2,2,5,0,5,25,3,Thursday,FALSE,2
2025/11/6 5:30,0,0,0,0,0,0,0,5,30,3,Thursday,FALSE,0
2025/11/6 5:35,0,0,0,0,0,0,0,5,35,3,Thursday,FALSE,0
2025/11/6 5:40,0,0,0,0,0,0,0,5,40,3,Thursday,FALSE,0
2025/11/6 5:45,0,0,0,0,0,0,0,5,45,3,Thursday,FALSE,0
2025/11/6 5:50,0,0,0,0,0,0,0,5,50,3,Thursday,FALSE,0
2025/11/6 5:55,0,0,0,0,0,0,0,5,55,3,Thursday,FALSE,0
2025/11/6 6:00,0,0,0,0,0,0,0,6,0,3,Thursday,FALSE,0
2025/11/6 6:05,0,0,0,0,0,0,0,6,5,3,Thursday,FALSE,0
2025/11/6 6:10,0,0,0,0,0,0,0,6,10,3,Thursday,FALSE,0
2025/11/6 6:15,1,0,1,1,2,2,0,6,15,3,Thursday,FALSE,2
2025/11/6 6:20,2,0,2,2,1,5,0,6,20,3,Thursday,FALSE,4
2025/11/6 6:25,2,0,2,2,3,3,0,6,25,3,Thursday,FALSE,4
2025/11/6 6:30,0,0,0,0,1,1,0,6,30,3,Thursday,FALSE,0
2025/11/6 6:35,1,0,1,2,2,2,0,6,35,3,Thursday,FALSE,2
2025/11/6 6:40,3,0,2,3,3,4,0,6,40,3,Thursday,FALSE,5
2025/11/6 6:45,1,1,3,4,3,6,0,6,45,3,Thursday,FALSE,5
2025/11/6 6:50,6,0,5,6,4,8,0,6,50,3,Thursday,FALSE,11
2025/11/6 6:55,3,0,3,4,4,7,0,6,55,3,Thursday,FALSE,6
2025/11/6 7:00,1,0,2,2,2,4,0,7,0,3,Thursday,FALSE,3
2025/11/6 7:05,1,0,1,1,1,2,0,7,5,3,Thursday,FALSE,2
2025/11/6 7:10,2,0,2,2,1,3,0,7,10,3,Thursday,FALSE,4
2025/11/6 7:15,5,4,6,11,11,13,0,7,15,3,Thursday,FALSE,15
2025/11/6 7:20,1,0,2,2,2,4,0,7,20,3,Thursday,FALSE,3
2025/11/6 7:25,12,4,17,18,17,30,0,7,25,3,Thursday,FALSE,33
2025/11/6 7:30,2,1,3,4,5,7,0,7,30,3,Thursday,FALSE,6
2025/11/6 7:35,6,1,7,5,5,7,0,7,35,3,Thursday,FALSE,14
2025/11/6 7:40,2,2,5,5,4,11,0,7,40,3,Thursday,FALSE,9
2025/11/6 7:45,3,2,4,3,3,5,0,7,45,3,Thursday,FALSE,9
2025/11/6 7:50,0,1,2,4,5,5,0,7,50,3,Thursday,FALSE,3
2025/11/6 7:55,4,1,4,3,3,4,0,7,55,3,Thursday,FALSE,9
2025/11/6 8:00,10,0,13,12,12,24,0,8,0,3,Thursday,FALSE,23
2025/11/6 8:05,1,0,1,1,1,3,0,8,5,3,Thursday,FALSE,2
2025/11/6 8:10,2,1,3,5,3,5,0,8,10,3,Thursday,FALSE,6
2025/11/6 8:15,2,1,4,6,5,6,0,8,15,3,Thursday,FALSE,7
2025/11/6 8:20,2,1,3,4,3,5,0,8,20,3,Thursday,FALSE,6
2025/11/6 8:25,8,1,7,9,7,13,0,8,25,3,Thursday,FALSE,16
2025/11/6 8:30,2,3,4,4,3,6,0,8,30,3,Thursday,FALSE,9
2025/11/6 8:35,3,2,6,9,10,13,0,8,35,3,Thursday,FALSE,11
2025/11/6 8:40,6,0,5,5,3,8,0,8,40,3,Thursday,FALSE,11
2025/11/6 8:45,8,0,8,8,11,15,0,8,45,3,Thursday,FALSE,16
2025/11/6 8:50,7,1,7,9,8,14,0,8,50,3,Thursday,FALSE,15
2025/11/6 8:55,7,3,9,10,8,14,0,8,55,3,Thursday,FALSE,19
2025/11/6 9:00,13,1,15,18,22,26,0,9,0,3,Thursday,FALSE,29
